Flow rate (kg / s)
0.003890990114583333
0.0049840016354166655
0.004830194624999999
0.0049087343749999995
0.004895644416666666
0.005016726531249999
0.004849829562499999
0.005095266281249999
0.0049152793541666654
0.0049610942083333325
0.0049316418020833325
0.004948004249999999
0.0050756313437499995
0.004902189395833333
0.0048858269479166655
